,年月,customer_id,count_pred,count_0,count_1,count_2,count_3,count_4,count_5,start_date,now_date,period
12411,201902,TS342811,7,8.0,7.0,7.0,9.0,10.0,5.0,2018-06-02,2019-02-01,7
12419,201902,TS357747,7,7.0,8.0,10.0,9.0,7.0,8.0,2018-05-13,2019-02-01,8
12426,201902,TS369884,7,7.0,8.0,10.0,10.0,9.0,6.0,2018-07-05,2019-02-01,6
12434,201902,TS407799,7,8.0,7.0,8.0,9.0,8.0,4.0,2018-08-04,2019-02-01,5
12437,201902,TS411019,3,1.0,5.0,5.0,6.0,10.0,6.0,2018-08-14,2019-02-01,5
12443,201902,TS419694,8,11.0,7.0,8.0,8.0,8.0,7.0,2018-07-15,2019-02-01,6
12450,201902,TS447283,7,6.0,9.0,10.0,6.0,8.0,7.0,2018-06-07,2019-02-01,7
12451,201902,TS448652,8,5.0,6.0,7.0,8.0,8.0,10.0,2018-08-06,2019-02-01,5
12452,201902,TS456293,8,10.0,7.0,6.0,10.0,9.0,6.0,2018-08-01,2019-02-01,6
12453,201902,TS457036,9,8.0,8.0,4.0,10.0,6.0,6.0,2018-07-14,2019-02-01,6
12455,201902,TS466629,11,7.0,7.0,10.0,9.0,11.0,5.0,2018-06-12,2019-02-01,7
12466,201902,TS512288,3,3.0,2.0,2.0,6.0,7.0,8.0,2018-08-11,2019-02-01,5
12479,201902,TS551344,4,2.0,1.0,2.0,3.0,3.0,5.0,2018-05-14,2019-02-01,8
12482,201902,TS569032,7,8.0,11.0,7.0,9.0,8.0,9.0,2018-07-07,2019-02-01,6
12484,201902,TS569923,9,5.0,7.0,6.0,9.0,8.0,10.0,2018-08-04,2019-02-01,5
12495,201902,TS602789,8,10.0,7.0,6.0,10.0,6.0,5.0,2018-07-14,2019-02-01,6
12498,201902,TS617231,4,3.0,2.0,3.0,5.0,5.0,5.0,2018-05-09,2019-02-01,8
12511,201902,TS660166,2,1.0,3.0,4.0,3.0,7.0,6.0,2018-05-10,2019-02-01,8
12515,201902,TS667330,9,3.0,8.0,9.0,7.0,8.0,7.0,2018-07-11,2019-02-01,6
12535,201902,TS736914,4,7.0,10.0,7.0,7.0,8.0,8.0,2018-05-12,2019-02-01,8
12538,201902,TS752925,10,11.0,9.0,8.0,10.0,8.0,8.0,2018-06-06,2019-02-01,7
12540,201902,TS761925,3,2.0,2.0,3.0,3.0,3.0,4.0,2018-05-04,2019-02-01,8
12541,201902,TS763203,5,6.0,9.0,7.0,7.0,9.0,9.0,2018-04-13,2019-02-01,9
12546,201902,TS795349,7,7.0,6.0,10.0,8.0,8.0,6.0,2018-07-05,2019-02-01,6
12567,201902,TS855951,10,5.0,6.0,8.0,7.0,6.0,7.0,2018-07-09,2019-02-01,6
12581,201902,TS894938,1,1.0,3.0,4.0,4.0,5.0,2.0,2018-04-01,2019-02-01,10
12584,201902,TS906632,1,2.0,3.0,6.0,7.0,8.0,6.0,2018-08-08,2019-02-01,5
12585,201902,TS910887,8,8.0,6.0,7.0,6.0,7.0,7.0,2018-06-07,2019-02-01,7
12587,201902,TS917520,6,7.0,10.0,6.0,5.0,7.0,8.0,2018-05-13,2019-02-01,8
12588,201902,TS917884,9,10.0,10.0,12.0,8.0,8.0,7.0,2018-07-10,2019-02-01,6
12589,201902,TS921837,2,3.0,4.0,2.0,6.0,5.0,3.0,2018-06-04,2019-02-01,7
12594,201902,TS935488,8,7.0,8.0,10.0,8.0,9.0,10.0,2018-08-04,2019-02-01,5
12602,201902,TS949361,8,5.0,5.0,8.0,7.0,11.0,6.0,2018-06-13,2019-02-01,7
12603,201902,TS951395,2,3.0,5.0,1.0,2.0,7.0,5.0,2018-07-07,2019-02-01,6
12610,201902,TS964483,8,5.0,6.0,9.0,8.0,8.0,8.0,2018-06-01,2019-02-01,8
12616,201902,TS977703,8,6.0,7.0,5.0,8.0,8.0,8.0,2018-04-15,2019-02-01,9
12617,201902,TS978415,10,7.0,6.0,10.0,8.0,6.0,10.0,2018-07-06,2019-02-01,6
12626,201903,AS008805,1,6.0,1.0,5.0,3.0,2.0,2.0,2018-06-07,2019-03-01,8
12628,201903,AS015233,8,4.0,9.0,9.0,7.0,7.0,9.0,2018-05-13,2019-03-01,9
12654,201903,AS100947,3,5.0,9.0,8.0,8.0,9.0,6.0,2018-05-12,2019-03-01,9
12660,201903,AS115629,1,4.0,4.0,1.0,3.0,4.0,4.0,2018-07-04,2019-03-01,7
12662,201903,AS124155,6,8.0,8.0,8.0,9.0,12.0,11.0,2018-09-12,2019-03-01,5
12673,201903,AS170643,8,5.0,7.0,7.0,8.0,6.0,8.0,2018-09-12,2019-03-01,5
12683,201903,AS197200,9,7.0,8.0,9.0,9.0,12.0,6.0,2018-04-15,2019-03-01,10
12685,201903,AS211303,6,7.0,7.0,6.0,10.0,8.0,9.0,2018-08-12,2019-03-01,6
12689,201903,AS217722,6,6.0,6.0,7.0,7.0,7.0,11.0,2018-06-10,2019-03-01,8
12720,201903,AS345469,2,3.0,2.0,1.0,5.0,1.0,3.0,2018-04-12,2019-03-01,10
12738,201903,AS408690,8,8.0,10.0,10.0,5.0,11.0,9.0,2018-09-01,2019-03-01,6
12749,201903,AS460629,8,6.0,9.0,7.0,8.0,9.0,7.0,2018-07-14,2019-03-01,7
12757,201903,AS471761,2,4.0,6.0,7.0,8.0,8.0,7.0,2018-06-13,2019-03-01,8
12768,201903,AS517285,9,7.0,8.0,9.0,9.0,10.0,6.0,2018-07-03,2019-03-01,7
12773,201903,AS546422,1,3.0,3.0,4.0,3.0,1.0,5.0,2018-04-10,2019-03-01,10
12791,201903,AS609865,8,8.0,7.0,6.0,6.0,9.0,8.0,2018-06-12,2019-03-01,8
12792,201903,AS610675,8,6.0,8.0,6.0,9.0,7.0,8.0,2018-08-11,2019-03-01,6
12793,201903,AS611649,8,9.0,9.0,7.0,8.0,9.0,7.0,2018-07-12,2019-03-01,7
12811,201903,AS654830,7,6.0,6.0,5.0,7.0,6.0,8.0,2018-06-12,2019-03-01,8
12828,201903,AS722697,1,3.0,2.0,3.0,2.0,5.0,6.0,2018-07-08,2019-03-01,7
12835,201903,AS736503,1,1.0,6.0,4.0,5.0,7.0,8.0,2018-09-15,2019-03-01,5
12843,201903,AS760415,8,7.0,7.0,8.0,9.0,12.0,10.0,2018-07-12,2019-03-01,7
12859,201903,AS814353,7,7.0,9.0,7.0,7.0,9.0,9.0,2018-05-05,2019-03-01,9
12861,201903,AS822877,6,6.0,7.0,7.0,7.0,6.0,7.0,2018-06-02,2019-03-01,8
12866,201903,AS847598,7,9.0,9.0,6.0,7.0,8.0,6.0,2018-08-10,2019-03-01,6
12867,201903,AS854424,1,3.0,5.0,1.0,2.0,5.0,4.0,2018-06-09,2019-03-01,8
12868,201903,AS854458,1,3.0,4.0,2.0,2.0,3.0,4.0,2018-07-03,2019-03-01,7
12870,201903,AS859775,6,7.0,7.0,7.0,8.0,8.0,12.0,2018-06-10,2019-03-01,8
12881,201903,AS886872,7,6.0,7.0,8.0,5.0,11.0,8.0,2018-04-12,2019-03-01,10
12885,201903,AS904548,6,7.0,8.0,9.0,8.0,6.0,5.0,2018-08-07,2019-03-01,6
12892,201903,AS935662,2,3.0,2.0,5.0,4.0,3.0,9.0,2018-08-09,2019-03-01,6
12906,201903,AS987950,8,8.0,7.0,7.0,8.0,7.0,7.0,2018-08-02,2019-03-01,6
12911,201903,AS993100,7,7.0,8.0,12.0,7.0,10.0,9.0,2018-08-04,2019-03-01,6
12917,201903,GD001932,4,6.0,2.0,3.0,2.0,7.0,6.0,2018-05-04,2019-03-01,9
12927,201903,GD030141,8,8.0,8.0,5.0,9.0,10.0,9.0,2018-09-01,2019-03-01,6
12937,201903,GD079438,6,5.0,7.0,8.0,8.0,8.0,10.0,2018-09-14,2019-03-01,5
12941,201903,GD082530,5,7.0,8.0,7.0,7.0,8.0,7.0,2018-05-13,2019-03-01,9
12947,201903,GD098851,4,3.0,2.0,4.0,2.0,7.0,5.0,2018-04-12,2019-03-01,10
12965,201903,GD152773,6,6.0,8.0,8.0,9.0,9.0,8.0,2018-08-07,2019-03-01,6
12976,201903,GD192337,8,7.0,8.0,9.0,8.0,8.0,7.0,2018-07-15,2019-03-01,7
12980,201903,GD210507,2,1.0,3.0,4.0,5.0,3.0,5.0,2018-04-11,2019-03-01,10
12995,201903,GD260951,7,5.0,10.0,6.0,5.0,10.0,9.0,2018-08-07,2019-03-01,6
13002,201903,GD289362,7,6.0,8.0,9.0,7.0,7.0,10.0,2018-05-04,2019-03-01,9
13003,201903,GD292406,1,3.0,2.0,7.0,4.0,6.0,7.0,2018-07-06,2019-03-01,7
13010,201903,GD314208,1,3.0,3.0,3.0,4.0,2.0,6.0,2018-06-12,2019-03-01,8
13014,201903,GD325851,6,3.0,7.0,9.0,8.0,8.0,8.0,2018-04-13,2019-03-01,10
13024,201903,GD372798,2,1.0,3.0,3.0,3.0,3.0,7.0,2018-06-05,2019-03-01,8
13026,201903,GD375940,8,8.0,8.0,6.0,8.0,9.0,9.0,2018-07-04,2019-03-01,7
13029,201903,GD385195,7,8.0,6.0,7.0,9.0,10.0,7.0,2018-07-15,2019-03-01,7
13039,201903,GD415795,6,6.0,8.0,9.0,9.0,8.0,8.0,2018-08-07,2019-03-01,6
13047,201903,GD459084,8,8.0,5.0,7.0,7.0,8.0,9.0,2018-06-08,2019-03-01,8
13062,201903,GD535028,9,8.0,10.0,5.0,6.0,10.0,11.0,2018-09-12,2019-03-01,5
13067,201903,GD563242,8,7.0,6.0,8.0,4.0,4.0,7.0,2018-04-05,2019-03-01,10
13075,201903,GD594854,8,6.0,7.0,9.0,11.0,7.0,9.0,2018-05-15,2019-03-01,9
13077,201903,GD607294,10,7.0,6.0,5.0,9.0,8.0,11.0,2018-07-15,2019-03-01,7
13078,201903,GD608468,10,7.0,5.0,7.0,9.0,9.0,10.0,2018-08-04,2019-03-01,6
13084,201903,GD629291,9,6.0,7.0,8.0,10.0,8.0,9.0,2018-07-04,2019-03-01,7
13093,201903,GD659982,6,7.0,9.0,10.0,7.0,9.0,5.0,2018-06-10,2019-03-01,8
13108,201903,GD716223,7,8.0,6.0,3.0,4.0,8.0,9.0,2018-04-15,2019-03-01,10
13112,201903,GD725119,2,1.0,1.0,5.0,5.0,4.0,6.0,2018-08-10,2019-03-01,6
13117,201903,GD751187,9,3.0,6.0,8.0,9.0,10.0,10.0,2018-09-08,2019-03-01,5
13119,201903,GD761771,8,8.0,8.0,10.0,7.0,7.0,9.0,2018-09-15,2019-03-01,5
13127,201903,GD790125,2,4.0,5.0,3.0,3.0,3.0,5.0,2018-07-08,2019-03-01,7
13131,201903,GD807513,7,9.0,8.0,9.0,9.0,9.0,10.0,2018-06-03,2019-03-01,8
13139,201903,GD819763,9,8.0,7.0,4.0,8.0,8.0,9.0,2018-07-12,2019-03-01,7
13140,201903,GD821903,4,9.0,9.0,10.0,7.0,8.0,9.0,2018-05-11,2019-03-01,9
13142,201903,GD825687,7,5.0,10.0,7.0,13.0,9.0,9.0,2018-09-06,2019-03-01,5
13148,201903,GD862688,6,5.0,11.0,5.0,8.0,7.0,9.0,2018-05-08,2019-03-01,9
13149,201903,GD864253,9,8.0,9.0,6.0,7.0,13.0,7.0,2018-08-06,2019-03-01,6
13152,201903,GD869667,6,6.0,7.0,6.0,8.0,10.0,11.0,2018-06-11,2019-03-01,8
13162,201903,GD892565,8,6.0,7.0,8.0,5.0,8.0,8.0,2018-05-02,2019-03-01,9
13163,201903,GD893916,6,6.0,5.0,7.0,8.0,10.0,8.0,2018-06-08,2019-03-01,8
13166,201903,GD903750,2,1.0,4.0,2.0,1.0,3.0,5.0,2018-06-07,2019-03-01,8
13171,201903,GD913324,9,8.0,8.0,7.0,5.0,8.0,6.0,2018-05-05,2019-03-01,9
13179,201903,GD955939,9,7.0,8.0,7.0,9.0,9.0,7.0,2018-07-08,2019-03-01,7
13183,201903,GD969635,6,8.0,9.0,7.0,4.0,9.0,10.0,2018-09-07,2019-03-01,5
13190,201903,GD991319,2,4.0,1.0,2.0,3.0,2.0,4.0,2018-06-08,2019-03-01,8
13201,201903,HD028682,7,9.0,10.0,10.0,7.0,9.0,9.0,2018-09-01,2019-03-01,6
13203,201903,HD032015,4,4.0,1.0,4.0,2.0,4.0,4.0,2018-04-14,2019-03-01,10
13226,201903,HD104458,5,6.0,6.0,8.0,11.0,9.0,9.0,2018-09-08,2019-03-01,5
13240,201903,HD146199,7,6.0,6.0,11.0,10.0,9.0,7.0,2018-04-09,2019-03-01,10
13246,201903,HD163236,7,7.0,10.0,9.0,7.0,9.0,7.0,2018-08-14,2019-03-01,6
13247,201903,HD164041,4,2.0,1.0,5.0,1.0,3.0,6.0,2018-07-07,2019-03-01,7
13254,201903,HD187665,9,8.0,8.0,8.0,8.0,8.0,6.0,2018-05-15,2019-03-01,9
13256,201903,HD192887,1,2.0,5.0,6.0,4.0,4.0,8.0,2018-06-01,2019-03-01,9
13260,201903,HD205494,8,8.0,9.0,6.0,11.0,7.0,8.0,2018-09-09,2019-03-01,5
13266,201903,HD219882,5,8.0,6.0,7.0,6.0,7.0,9.0,2018-07-08,2019-03-01,7
13270,201903,HD251544,4,8.0,12.0,8.0,6.0,10.0,9.0,2018-09-05,2019-03-01,5
13272,201903,HD256988,9,7.0,9.0,7.0,6.0,7.0,9.0,2018-07-09,2019-03-01,7
13274,201903,HD269790,6,2.0,1.0,4.0,6.0,7.0,8.0,2018-09-06,2019-03-01,5
13280,201903,HD286424,10,7.0,7.0,6.0,9.0,6.0,9.0,2018-08-11,2019-03-01,6
13287,201903,HD300844,7,8.0,8.0,7.0,9.0,9.0,10.0,2018-07-12,2019-03-01,7
13312,201903,HD384128,8,6.0,8.0,6.0,6.0,9.0,9.0,2018-05-02,2019-03-01,9
13316,201903,HD402002,8,7.0,7.0,7.0,10.0,6.0,7.0,2018-04-13,2019-03-01,10
13321,201903,HD412432,8,6.0,7.0,9.0,10.0,9.0,8.0,2018-08-11,2019-03-01,6
13323,201903,HD426886,10,8.0,5.0,8.0,9.0,7.0,9.0,2018-04-05,2019-03-01,10
13336,201903,HD471878,11,8.0,8.0,3.0,5.0,10.0,11.0,2018-07-07,2019-03-01,7
13342,201903,HD487220,6,5.0,9.0,10.0,9.0,7.0,10.0,2018-05-11,2019-03-01,9
13352,201903,HD523855,4,2.0,1.0,4.0,4.0,4.0,6.0,2018-04-04,2019-03-01,10
13358,201903,HD547869,3,3.0,1.0,5.0,6.0,6.0,6.0,2018-09-09,2019-03-01,5
13360,201903,HD555581,7,8.0,8.0,9.0,9.0,8.0,8.0,2018-06-03,2019-03-01,8
13365,201903,HD571515,2,2.0,4.0,3.0,2.0,2.0,5.0,2018-04-15,2019-03-01,10
13370,201903,HD580454,5,3.0,7.0,8.0,6.0,7.0,5.0,2018-04-05,2019-03-01,10
13394,201903,HD679144,8,5.0,11.0,9.0,11.0,10.0,8.0,2018-09-02,2019-03-01,5
13398,201903,HD691730,2,2.0,5.0,4.0,5.0,4.0,6.0,2018-08-08,2019-03-01,6
13400,201903,HD693175,5,9.0,8.0,7.0,9.0,9.0,7.0,2018-07-10,2019-03-01,7
13404,201903,HD707253,8,5.0,7.0,5.0,6.0,5.0,9.0,2018-05-06,2019-03-01,9
13412,201903,HD724425,6,8.0,9.0,6.0,8.0,7.0,5.0,2018-06-04,2019-03-01,8
13418,201903,HD734247,5,6.0,5.0,8.0,8.0,6.0,7.0,2018-07-09,2019-03-01,7
13420,201903,HD736119,6,7.0,7.0,7.0,7.0,4.0,5.0,2018-05-10,2019-03-01,9
13421,201903,HD738121,7,6.0,5.0,11.0,7.0,8.0,8.0,2018-06-09,2019-03-01,8
13427,201903,HD747321,1,4.0,3.0,4.0,4.0,7.0,4.0,2018-05-09,2019-03-01,9
13445,201903,HD798338,9,9.0,7.0,8.0,7.0,6.0,7.0,2018-08-01,2019-03-01,7
13450,201903,HD805503,6,7.0,5.0,7.0,7.0,7.0,7.0,2018-05-01,2019-03-01,10
13454,201903,HD814444,6,6.0,8.0,6.0,7.0,9.0,6.0,2018-04-04,2019-03-01,10
13468,201903,HD861345,3,1.0,3.0,6.0,3.0,8.0,7.0,2018-09-01,2019-03-01,6
13475,201903,HD872088,9,6.0,7.0,9.0,9.0,9.0,8.0,2018-08-04,2019-03-01,6
13476,201903,HD872512,9,7.0,5.0,8.0,7.0,7.0,7.0,2018-07-03,2019-03-01,7
13477,201903,HD875310,6,7.0,8.0,7.0,7.0,5.0,10.0,2018-08-06,2019-03-01,6
13483,201903,HD896111,8,9.0,8.0,6.0,8.0,11.0,7.0,2018-09-01,2019-03-01,6
13492,201903,HD930692,4,8.0,9.0,8.0,9.0,10.0,9.0,2018-09-05,2019-03-01,5
13497,201903,HD960445,6,6.0,9.0,6.0,10.0,11.0,5.0,2018-09-08,2019-03-01,5
13499,201903,HD966829,7,7.0,6.0,6.0,6.0,5.0,7.0,2018-08-01,2019-03-01,7
13501,201903,HD981245,8,8.0,8.0,8.0,10.0,6.0,7.0,2018-07-08,2019-03-01,7
13508,201903,HD994980,8,7.0,6.0,8.0,7.0,10.0,12.0,2018-08-06,2019-03-01,6
13512,201903,HI013029,8,4.0,6.0,9.0,9.0,6.0,8.0,2018-05-10,2019-03-01,9
13517,201903,HI022788,11,6.0,8.0,8.0,9.0,5.0,10.0,2018-08-02,2019-03-01,6
13519,201903,HI026335,8,7.0,9.0,9.0,10.0,10.0,9.0,2018-09-08,2019-03-01,5
13522,201903,HI048809,1,3.0,2.0,3.0,4.0,5.0,5.0,2018-08-05,2019-03-01,6
13526,201903,HI057067,7,8.0,9.0,7.0,8.0,7.0,8.0,2018-08-01,2019-03-01,7
13527,201903,HI058807,7,7.0,9.0,8.0,8.0,6.0,5.0,2018-05-02,2019-03-01,9
13529,201903,HI067846,6,7.0,7.0,8.0,10.0,6.0,11.0,2018-07-08,2019-03-01,7
13532,201903,HI077107,8,5.0,8.0,5.0,7.0,10.0,7.0,2018-08-02,2019-03-01,6
13539,201903,HI099779,5,7.0,5.0,4.0,6.0,9.0,7.0,2018-06-04,2019-03-01,8
13541,201903,HI103175,6,6.0,5.0,6.0,7.0,8.0,8.0,2018-05-15,2019-03-01,9
13546,201903,HI118782,5,8.0,5.0,4.0,10.0,7.0,10.0,2018-07-05,2019-03-01,7
13562,201903,HI154843,4,8.0,10.0,6.0,8.0,8.0,6.0,2018-06-05,2019-03-01,8
13580,201903,HI205526,4,5.0,5.0,7.0,8.0,6.0,9.0,2018-06-12,2019-03-01,8
13582,201903,HI207778,8,8.0,7.0,9.0,8.0,8.0,8.0,2018-07-05,2019-03-01,7
13587,201903,HI218595,8,5.0,10.0,10.0,8.0,8.0,11.0,2018-06-10,2019-03-01,8
13588,201903,HI222369,9,7.0,6.0,11.0,12.0,7.0,8.0,2018-09-07,2019-03-01,5
13593,201903,HI234332,9,7.0,7.0,9.0,6.0,8.0,8.0,2018-09-02,2019-03-01,5
13607,201903,HI271061,1,3.0,3.0,1.0,3.0,3.0,3.0,2018-06-03,2019-03-01,8
13614,201903,HI296573,2,2.0,4.0,3.0,6.0,11.0,9.0,2018-09-06,2019-03-01,5
13616,201903,HI298989,8,8.0,9.0,7.0,6.0,10.0,10.0,2018-07-12,2019-03-01,7
13619,201903,HI312309,6,8.0,5.0,10.0,7.0,10.0,9.0,2018-06-15,2019-03-01,8
13620,201903,HI320690,3,11.0,11.0,8.0,8.0,9.0,10.0,2018-09-03,2019-03-01,5
13628,201903,HI331377,8,4.0,8.0,7.0,9.0,9.0,7.0,2018-04-11,2019-03-01,10
13641,201903,HI367242,8,5.0,7.0,7.0,7.0,6.0,8.0,2018-04-07,2019-03-01,10
13642,201903,HI368031,4,6.0,7.0,8.0,10.0,9.0,8.0,2018-04-03,2019-03-01,10
13643,201903,HI372505,3,3.0,6.0,4.0,5.0,8.0,3.0,2018-05-01,2019-03-01,10
13656,201903,HI402688,1,1.0,4.0,3.0,2.0,3.0,6.0,2018-04-12,2019-03-01,10
13662,201903,HI415680,1,3.0,4.0,4.0,5.0,3.0,7.0,2018-06-09,2019-03-01,8
13669,201903,HI446535,3,4.0,4.0,1.0,2.0,8.0,7.0,2018-05-05,2019-03-01,9
13673,201903,HI461906,7,7.0,7.0,8.0,10.0,9.0,12.0,2018-08-02,2019-03-01,6
13679,201903,HI474778,7,6.0,5.0,7.0,6.0,6.0,7.0,2018-05-04,2019-03-01,9
13684,201903,HI484575,9,8.0,7.0,9.0,10.0,8.0,12.0,2018-07-08,2019-03-01,7
13694,201903,HI513968,4,7.0,8.0,8.0,7.0,8.0,6.0,2018-06-06,2019-03-01,8
13705,201903,HI548769,8,8.0,9.0,7.0,7.0,10.0,10.0,2018-09-06,2019-03-01,5
13706,201903,HI555356,4,3.0,5.0,2.0,2.0,1.0,8.0,2018-07-11,2019-03-01,7
13711,201903,HI562740,7,9.0,9.0,7.0,7.0,10.0,9.0,2018-05-06,2019-03-01,9
13718,201903,HI575026,7,8.0,8.0,7.0,8.0,7.0,7.0,2018-05-05,2019-03-01,9
13722,201903,HI587459,6,6.0,10.0,8.0,7.0,9.0,10.0,2018-07-12,2019-03-01,7
13724,201903,HI599889,6,7.0,6.0,6.0,8.0,8.0,6.0,2018-04-13,2019-03-01,10
13731,201903,HI615448,7,5.0,8.0,8.0,8.0,5.0,7.0,2018-07-05,2019-03-01,7
13732,201903,HI620428,3,2.0,6.0,3.0,2.0,2.0,6.0,2018-06-06,2019-03-01,8
13734,201903,HI630247,9,8.0,7.0,9.0,9.0,7.0,6.0,2018-05-01,2019-03-01,10
13762,201903,HI730543,7,7.0,7.0,6.0,10.0,8.0,10.0,2018-09-05,2019-03-01,5
13776,201903,HI778952,9,6.0,7.0,9.0,6.0,9.0,9.0,2018-07-01,2019-03-01,8
13786,201903,HI819179,8,9.0,7.0,7.0,9.0,10.0,8.0,2018-07-09,2019-03-01,7
13791,201903,HI836555,6,7.0,10.0,7.0,9.0,9.0,10.0,2018-09-02,2019-03-01,5
13798,201903,HI866614,8,8.0,6.0,7.0,8.0,8.0,8.0,2018-05-01,2019-03-01,10
13818,201903,HI926833,5,7.0,7.0,6.0,9.0,10.0,10.0,2018-09-09,2019-03-01,5
13836,201903,HI994023,5,7.0,8.0,8.0,11.0,6.0,7.0,2018-09-07,2019-03-01,5
13841,201903,IK000432,2,2.0,3.0,3.0,3.0,5.0,4.0,2018-05-01,2019-03-01,10
13862,201903,IK042838,5,7.0,6.0,7.0,9.0,10.0,8.0,2018-04-04,2019-03-01,10
13875,201903,IK082424,1,3.0,5.0,3.0,3.0,4.0,5.0,2018-04-14,2019-03-01,10
13877,201903,IK087573,9,8.0,7.0,6.0,10.0,9.0,7.0,2018-08-12,2019-03-01,6
13879,201903,IK088821,10,6.0,5.0,6.0,7.0,9.0,9.0,2018-08-05,2019-03-01,6
13915,201903,IK234815,7,5.0,8.0,5.0,7.0,5.0,7.0,2018-05-12,2019-03-01,9
13925,201903,IK266585,5,10.0,7.0,9.0,8.0,11.0,11.0,2018-05-14,2019-03-01,9
13936,201903,IK311371,3,2.0,5.0,4.0,3.0,1.0,5.0,2018-05-12,2019-03-01,9
13940,201903,IK322778,6,10.0,5.0,10.0,8.0,8.0,7.0,2018-06-05,2019-03-01,8
13945,201903,IK342588,1,2.0,5.0,2.0,3.0,6.0,8.0,2018-08-13,2019-03-01,6
13949,201903,IK356680,7,3.0,8.0,8.0,8.0,10.0,9.0,2018-05-02,2019-03-01,9
13953,201903,IK364005,5,9.0,9.0,7.0,9.0,10.0,8.0,2018-06-06,2019-03-01,8
13967,201903,IK407687,2,3.0,3.0,3.0,1.0,3.0,3.0,2018-04-03,2019-03-01,10
13969,201903,IK429268,6,9.0,8.0,7.0,6.0,6.0,7.0,2018-04-06,2019-03-01,10
13970,201903,IK429683,6,6.0,11.0,9.0,10.0,9.0,9.0,2018-09-12,2019-03-01,5
13978,201903,IK453226,5,8.0,8.0,5.0,8.0,7.0,6.0,2018-06-02,2019-03-01,8
13993,201903,IK519538,2,2.0,3.0,1.0,3.0,9.0,6.0,2018-07-15,2019-03-01,7
13997,201903,IK537890,10,6.0,6.0,10.0,9.0,8.0,9.0,2018-07-06,2019-03-01,7
13999,201903,IK548249,3,1.0,2.0,3.0,4.0,6.0,4.0,2018-06-02,2019-03-01,8
14017,201903,IK584824,4,5.0,7.0,11.0,12.0,8.0,8.0,2018-04-08,2019-03-01,10
14024,201903,IK611614,7,7.0,8.0,8.0,9.0,8.0,8.0,2018-05-09,2019-03-01,9
14029,201903,IK617484,1,1.0,2.0,3.0,5.0,4.0,6.0,2018-07-10,2019-03-01,7
14035,201903,IK626501,10,8.0,6.0,9.0,9.0,6.0,8.0,2018-06-10,2019-03-01,8
14038,201903,IK638789,5,8.0,9.0,8.0,7.0,8.0,8.0,2018-06-10,2019-03-01,8
14039,201903,IK642724,3,4.0,5.0,6.0,7.0,5.0,3.0,2018-04-15,2019-03-01,10
14044,201903,IK661529,3,2.0,4.0,3.0,3.0,4.0,7.0,2018-04-01,2019-03-01,11
14045,201903,IK662753,7,6.0,6.0,8.0,9.0,9.0,7.0,2018-06-05,2019-03-01,8
14057,201903,IK704656,6,9.0,6.0,9.0,8.0,6.0,8.0,2018-04-13,2019-03-01,10
14074,201903,IK757849,3,5.0,4.0,3.0,2.0,4.0,5.0,2018-07-09,2019-03-01,7
14075,201903,IK758927,5,6.0,7.0,6.0,8.0,8.0,6.0,2018-06-03,2019-03-01,8
14076,201903,IK761183,6,8.0,7.0,10.0,8.0,8.0,8.0,2018-06-12,2019-03-01,8
14079,201903,IK779828,8,8.0,8.0,7.0,8.0,10.0,10.0,2018-09-02,2019-03-01,5
14080,201903,IK782104,2,2.0,3.0,2.0,5.0,6.0,8.0,2018-04-02,2019-03-01,10
14087,201903,IK802122,5,9.0,6.0,9.0,10.0,9.0,10.0,2018-08-13,2019-03-01,6
14088,201903,IK802877,8,8.0,9.0,8.0,8.0,6.0,9.0,2018-05-04,2019-03-01,9
14089,201903,IK803368,5,7.0,9.0,8.0,8.0,8.0,10.0,2018-09-13,2019-03-01,5
14092,201903,IK820199,5,4.0,4.0,3.0,7.0,3.0,6.0,2018-07-03,2019-03-01,7
14103,201903,IK861991,10,8.0,9.0,6.0,10.0,11.0,8.0,2018-07-09,2019-03-01,7
14110,201903,IK876176,7,5.0,8.0,6.0,11.0,6.0,8.0,2018-08-12,2019-03-01,6
14116,201903,IK891907,7,8.0,7.0,6.0,7.0,7.0,8.0,2018-07-10,2019-03-01,7
14135,201903,IK975392,6,7.0,7.0,10.0,9.0,11.0,6.0,2018-08-10,2019-03-01,6
14141,201903,IK988092,1,5.0,2.0,6.0,1.0,3.0,5.0,2018-04-11,2019-03-01,10
14149,201903,OA004129,6,5.0,8.0,8.0,8.0,6.0,9.0,2018-04-13,2019-03-01,10
14155,201903,OA023562,7,7.0,7.0,8.0,6.0,10.0,8.0,2018-06-12,2019-03-01,8
14166,201903,OA057953,7,5.0,4.0,5.0,8.0,9.0,8.0,2018-04-08,2019-03-01,10
14167,201903,OA058104,4,9.0,7.0,7.0,7.0,8.0,7.0,2018-05-07,2019-03-01,9
14178,201903,OA086620,6,6.0,9.0,6.0,9.0,8.0,8.0,2018-05-05,2019-03-01,9
14181,201903,OA100873,7,8.0,5.0,7.0,8.0,8.0,11.0,2018-05-10,2019-03-01,9
14190,201903,OA126055,1,4.0,3.0,2.0,2.0,6.0,5.0,2018-05-14,2019-03-01,9
14192,201903,OA131146,7,9.0,5.0,9.0,8.0,12.0,8.0,2018-06-03,2019-03-01,8
14194,201903,OA138193,5,10.0,6.0,8.0,9.0,8.0,10.0,2018-09-05,2019-03-01,5
14204,201903,OA190016,7,8.0,8.0,9.0,7.0,8.0,9.0,2018-09-05,2019-03-01,5
